"game_id","group_id","group_name","opponent_team_id","min","plus_minus","pts","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","reb","ast","tov","stl","blk","pf","home_team_id","away_team_id"
"0022500644","-201144-203944-1628978-1629675-1630183-","Conley; Randle; DiVincenzo; Reid; McDaniels",1610612744,"0.7",-5,0,0,1,"0.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,0,1610612750,1610612744
"0022500644","-201144-203944-1629675-1630162-1630538-","Conley; Randle; Reid; Edwards; Hyland",1610612744,"0.566667",-3,0,0,1,"0.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,0,1610612750,1610612744
"0022500677","-203944-1628978-1629675-1630183-1630538-","Randle; DiVincenzo; Reid; McDaniels; Hyland",1610612742,"3.85",4,11,5,8,"0.625",1,2,"0.5",0,0,"0.0",1,3,2,2,0,0,1610612742,1610612750
"0022500677","-204060-1630548-1631159-1642265-1642866-","Ingles; Juzang; Miller; Dillingham; Beringer",1610612742,"3.466667",-10,4,2,5,"0.4",0,1,"0.0",0,0,"0.0",2,0,4,1,0,1,1610612742,1610612750
"0022500677","-203497-1628978-1629675-1630162-1630538-","Gobert; DiVincenzo; Reid; Edwards; Hyland",1610612742,"2.016667",-1,4,1,5,"0.2",1,4,"0.25",1,2,"0.5",4,1,1,0,0,0,1610612742,1610612750
"0022500677","-203497-1628978-1630162-1630183-1641740-","Gobert; DiVincenzo; Edwards; McDaniels; Clark",1610612742,"1.466667",0,2,1,3,"0.333",0,2,"0.0",0,0,"0.0",2,1,1,0,1,0,1610612742,1610612750
"0022500677","-203944-1629675-1630162-1630183-1630538-","Randle; Reid; Edwards; McDaniels; Hyland",1610612742,"1.3",1,3,1,4,"0.25",1,3,"0.333",0,0,"0.0",2,1,0,1,0,0,1610612742,1610612750
"0022500677","-203497-203944-1628978-1630183-1641740-","Gobert; Randle; DiVincenzo; McDaniels; Clark",1610612742,"0.833333",1,3,1,2,"0.5",1,1,"1.0",0,0,"0.0",1,1,0,0,0,2,1610612742,1610612750
"0022500677","-203944-1628978-1629675-1630183-1641740-","Randle; DiVincenzo; Reid; McDaniels; Clark",1610612742,"0.75",-2,3,1,2,"0.5",0,0,"0.0",1,1,"1.0",0,1,0,0,0,1,1610612742,1610612750
"0022500498","-204060-1630548-1631159-1641740-1642265-","Ingles; Juzang; Miller; Clark; Dillingham",1610612764,"6.283333",-7,14,6,12,"0.5",0,4,"0.0",2,2,"1.0",4,1,2,1,0,3,1610612764,1610612750
"0022500463","-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612737,"11.35",1,30,11,21,"0.524",6,10,"0.6",2,4,"0.5",11,8,6,0,1,5,1610612737,1610612750
"0022500463","-201144-203944-1629675-1630162-1641740-","Conley; Randle; Reid; Edwards; Clark",1610612737,"4.216667",-4,8,1,4,"0.25",0,2,"0.0",6,6,"1.0",4,0,1,0,1,2,1610612737,1610612750
"0022500463","-1630538-1630548-1631159-1642265-1642866-","Hyland; Juzang; Miller; Dillingham; Beringer",1610612737,"4.183333",4,12,5,8,"0.625",2,3,"0.667",0,0,"0.0",5,3,1,0,1,1,1610612737,1610612750
"0022500463","-203944-1628978-1629675-1630162-1641740-","Randle; DiVincenzo; Reid; Edwards; Clark",1610612737,"3.65",-3,8,3,6,"0.5",0,2,"0.0",2,4,"0.5",3,1,0,0,1,1,1610612737,1610612750
"0022500486","-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612748,"15.1",3,39,14,28,"0.5",3,13,"0.231",8,9,"0.889",20,4,6,2,1,7,1610612748,1610612750
"0022500486","-203497-1628978-1629675-1630183-1630538-","Gobert; DiVincenzo; Reid; McDaniels; Hyland",1610612748,"4.183333",12,16,7,10,"0.7",0,3,"0.0",2,2,"1.0",4,5,0,2,0,0,1610612748,1610612750
"0022500486","-203944-1628978-1629675-1630183-1630538-","Randle; DiVincenzo; Reid; McDaniels; Hyland",1610612748,"3.85",2,11,4,8,"0.5",3,6,"0.5",0,0,"0.0",4,2,0,0,3,2,1610612748,1610612750
"0022500486","-201144-203944-1629675-1630162-1630538-","Conley; Randle; Reid; Edwards; Hyland",1610612748,"3.516667",4,14,5,6,"0.833",1,2,"0.5",3,3,"1.0",2,4,0,0,1,1,1610612748,1610612750
"0022500486","-203497-203944-1628978-1630162-1630538-","Gobert; Randle; DiVincenzo; Edwards; Hyland",1610612748,"3.016667",5,8,4,5,"0.8",0,1,"0.0",0,0,"0.0",2,4,1,1,0,0,1610612748,1610612750
"0022500486","-201144-203497-1629675-1630162-1641740-","Conley; Gobert; Reid; Edwards; Clark",1610612748,"2.965",-5,5,2,6,"0.333",1,3,"0.333",0,0,"0.0",1,2,0,0,0,2,1610612748,1610612750
"0022500486","-201144-203944-1629675-1630162-1630183-","Conley; Randle; Reid; Edwards; McDaniels",1610612748,"2.633333",1,7,3,8,"0.375",1,4,"0.25",0,0,"0.0",3,1,0,1,0,2,1610612748,1610612750
"0022500486","-201144-203497-203944-1628978-1630162-","Conley; Gobert; Randle; DiVincenzo; Edwards",1610612748,"1.95",-1,4,0,2,"0.0",0,2,"0.0",4,4,"1.0",1,0,0,1,0,0,1610612748,1610612750
"0022500486","-203497-203944-1630162-1630183-1630538-","Gobert; Randle; Edwards; McDaniels; Hyland",1610612748,"1.95",-8,5,2,3,"0.667",0,0,"0.0",1,1,"1.0",0,1,2,0,0,0,1610612748,1610612750
"0022500486","-203944-1629675-1630162-1630183-1630538-","Randle; Reid; Edwards; McDaniels; Hyland",1610612748,"1.916667",-2,3,1,3,"0.333",0,0,"0.0",1,2,"0.5",1,1,0,0,0,0,1610612748,1610612750
"0022500486","-203944-1628978-1629675-1630162-1630183-","Randle; DiVincenzo; Reid; Edwards; McDaniels",1610612748,"1.333333",-2,3,1,1,"1.0",1,1,"1.0",0,0,"0.0",0,1,1,0,0,1,1610612748,1610612750
"0022500486","-201144-203497-1629675-1630162-1630183-","Conley; Gobert; Reid; Edwards; McDaniels",1610612748,"1.283333",-3,0,0,1,"0.0",0,1,"0.0",0,0,"0.0",0,0,2,2,0,0,1610612748,1610612750
"0022500486","-201144-203944-1629675-1630183-1641740-","Conley; Randle; Reid; McDaniels; Clark",1610612748,"1.233333",0,2,1,1,"1.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,2,1610612748,1610612750
"0022500110","-201144-203944-1629675-1630183-1641740-","Conley; Randle; Reid; McDaniels; Clark",1610612754,"3.7",-3,8,4,7,"0.571",0,2,"0.0",0,1,"0.0",3,2,1,0,0,6,1610612750,1610612754
"0022500110","-201144-203497-203944-1628978-1630183-","Conley; Gobert; Randle; DiVincenzo; McDaniels",1610612754,"10.995",4,25,6,15,"0.4",0,5,"0.0",13,19,"0.684",11,3,3,1,2,3,1610612750,1610612754
"0022500110","-203497-203944-1628978-1630183-1630538-","Gobert; Randle; DiVincenzo; McDaniels; Hyland",1610612754,"8.333333",-3,20,8,14,"0.571",1,3,"0.333",3,3,"1.0",5,3,3,2,1,4,1610612750,1610612754
"0022500110","-201144-203497-1629675-1630545-1641740-","Conley; Gobert; Reid; Shannon Jr.; Clark",1610612754,"3.7",2,8,2,7,"0.286",1,5,"0.2",3,4,"0.75",5,2,1,2,0,2,1610612750,1610612754
"0022500110","-203497-1628978-1629675-1630538-1641740-","Gobert; DiVincenzo; Reid; Hyland; Clark",1610612754,"3.183333",6,9,4,6,"0.667",1,2,"0.5",0,2,"0.0",6,1,1,0,0,2,1610612750,1610612754
"0022500110","-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612754,"3.133333",8,13,5,8,"0.625",3,5,"0.6",0,0,"0.0",4,4,0,1,0,1,1610612750,1610612754
